episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
40,23.0,-0.8591995040294995,-2.2698399634424535,-170.99632756440283,-10.00348538913499,0.9659023539878487,[-10.00348538913499, 0.9659023539878487],0.5,False,True,2.0115334501170645,4,59.99785047027138,202.732,in_progress,0.0
40,24.0,-0.925147835752839,-2.2822504406580943,-170.5731105336879,-2.6325441809601564,0.6198034366745739,[-2.6325441809601564, 0.6198034366745739],0.5,False,True,2.1215414214812562,4,59.99785047027138,202.802,in_progress,0.0
40,25.0,-0.9856436374921591,-2.295842440995777,-169.7545330354544,-30.0,0.7294957496309071,[-30.0, 0.7294957496309071],0.5,False,True,2.2223666737309156,4,59.99785047027138,202.864,in_progress,0.0
40,26.0,-1.0439317935115462,-2.3108725179871636,-168.73458301457558,30.0,1.0,[30.0, 1.0],0.5,False,True,2.3195118880542247,4,59.99785047027138,202.924,in_progress,0.0
40,27.0,-1.1062511659416203,-2.324091534345157,-168.55456997939177,-30.0,1.0,[-30.0, 1.0],0.5,False,True,2.423376662423858,5,59.99785047027138,202.991,in_progress,0.0
40,28.0,-1.1796808763200968,-2.338391542860519,-168.72562671499352,-1.2809451559858864,0.9995368347866269,[-1.2809451559858864, 0.9995368347866269],0.5,False,True,2.5457589563937923,5,59.99785047027138,203.056,in_progress,0.0
40,29.0,-1.245777651991283,-2.3499159796240385,-169.08194174733507,-30.0,0.843385988581217,[-30.0, 0.843385988581217],0.5,False,True,2.656254388597995,5,59.99785047027138,203.13,in_progress,0.0
40,30.0,-1.316635605315053,-2.3598603972663406,-169.91644380212256,-13.179490731616731,0.5213757356495365,[-13.179490731616731, 0.5213757356495365],0.5,False,True,2.7743704931272104,5,59.99785047027138,203.186,in_progress,0.0
40,31.0,-1.3780082446673785,-2.3610718095329255,-172.11035804182558,-30.0,0.8878891758095374,[-30.0, 0.8878891758095374],0.5,False,True,2.8766637143451272,5,59.99785047027138,203.258,in_progress,0.0
40,32.0,-1.4329046776837528,-2.3608376463987195,-173.9029411805295,-16.976307509549358,1.0,[-16.976307509549358, 1.0],0.5,False,True,2.96816064704673,6,59.99785047027138,203.299,in_progress,0.0
40,33.0,-1.4912156296703267,-2.355112860052925,-176.64679388928036,-3.321674622599847,0.5942809923978624,[-3.321674622599847, 0.5942809923978624],0.5,False,True,3.0653401791141044,6,59.99785047027138,203.397,in_progress,0.0
40,34.0,-1.5559648147279845,-2.3467257088274684,-179.3937064149289,-27.19770111120672,0.5538599642426447,[-27.19770111120672, 0.5538599642426447],0.5,False,True,3.1730953749797037,6,59.99785047027138,203.456,in_progress,0.0
40,35.0,-1.6045239922600563,-2.334956985988839,177.74821203917898,-27.867089606246203,0.5930454095498565,[-27.867089606246203, 0.5930454095498565],0.5,False,True,3.2540223204512433,6,59.99785047027138,203.524,in_progress,0.0
40,36.0,-1.6551244310075064,-2.318035283116324,174.29191644070227,4.2984406110177815,0.5904624354836445,[4.2984406110177815, 0.5904624354836445],0.5,False,True,3.33834802612025,6,59.99785047027138,203.588,in_progress,0.0
40,37.0,-1.6947682254305463,-2.3031183024915385,171.7816901351636,10.417900305726377,0.7256133566509626,[10.417900305726377, 0.7256133566509626],0.5,False,True,3.4044133525851374,6,59.99785047027138,203.653,in_progress,0.0
40,38.0,-1.7411830474169574,-2.2891268935021674,170.10595613945927,-13.502203723142461,0.9964640799986004,[-13.502203723142461, 0.9964640799986004],0.5,False,True,3.481764750476466,7,59.99785047027138,203.732,in_progress,0.0
40,39.0,-1.7904453329206171,-2.2736988922850268,168.52564877034246,30.0,0.7209321087288993,[30.0, 0.7209321087288993],0.5,False,True,3.563861124969304,7,59.99785047027138,203.797,in_progress,0.0
40,40.0,-1.8361482534383864,-2.2588725322751255,167.26095341464273,-30.0,0.6127671036201959,[-30.0, 0.6127671036201959],1.0,False,True,3.6400254168107855,7,59.99785047027138,203.86,in_progress,0.0
40,41.0,-1.8832151909156938,-2.243757737051771,166.2446604485461,-27.630704579014015,0.8706346942441598,[-27.630704579014015, 0.8706346942441598],1.0,False,True,3.71832195430408,7,59.99785047027138,203.922,in_progress,0.0
40,42.0,-1.9359412170707893,-2.2237135398645225,164.57522100293374,30.0,1.0,[30.0, 1.0],1.0,False,True,3.8062284128111643,7,59.99785047027138,203.987,in_progress,0.0
40,43.0,-1.9874757013584068,-2.204657309072955,163.4286728901545,17.55943211149811,0.5853457939099154,[17.55943211149811, 0.5853457939099154],1.0,False,True,3.8921475852187406,7,59.99785047027138,204.05,in_progress,0.0
40,44.0,-2.0363942301789875,-2.1878896755215504,162.8987603194682,30.0,0.8686103724445242,[30.0, 0.8686103724445242],1.0,False,True,3.9737036367312526,8,59.99785047027138,204.115,in_progress,0.0
40,45.0,-2.090390918764435,-2.171616465608423,162.95912070870668,-30.0,0.6601181696139853,[-30.0, 0.6601181696139853],1.0,False,True,4.063722931567128,8,59.99785047027138,204.19,in_progress,0.0
40,46.0,-2.1500441665368983,-2.1589856143086266,164.1788787180495,2.898840723306236,0.8494805014429647,[2.898840723306236, 0.8494805014429647],1.0,False,True,4.163165321102627,8,59.99785047027138,204.25,in_progress,0.0
40,47.0,-2.1954131243953214,-2.1483053188068184,164.6939235624242,-30.0,1.0,[-30.0, 1.0],1.0,False,True,4.2388139897758315,8,59.99785047027138,204.326,in_progress,0.0
40,48.0,-2.254291208173617,-2.1314242854125247,164.45222463411568,30.0,0.9609120185089265,[30.0, 0.9609120185089265],1.0,False,True,4.336981521993315,8,59.99785047027138,204.351,in_progress,0.0
40,49.0,-2.3179726786546353,-2.110482734884865,163.7052874852007,-15.458655271245323,1.0,[-15.458655271245323, 1.0],1.0,False,True,4.443163145542404,8,59.99785047027138,204.463,in_progress,0.0
40,50.0,-2.3814152890866733,-2.0936292264917005,164.07501863088117,7.067697090988979,0.950518300197409,[7.067697090988979, 0.950518300197409],1.0,False,True,4.5489384338450485,9,59.99785047027138,204.531,in_progress,0.0
40,51.0,-2.4490781566901036,-2.0765696817464585,164.5556504343053,30.0,1.0,[30.0, 1.0],0.5,False,True,4.661748145323009,9,59.99785047027138,204.581,in_progress,0.0
40,52.0,-2.5203291570349253,-2.061955463896037,165.64557428307916,21.305098253773345,0.8917765179700551,[21.305098253773345, 0.8917765179700551],0.5,False,True,4.780240838582047,9,59.99785047027138,204.659,in_progress,0.0
40,53.0,-2.586995193230333,-2.054470684757723,167.73948558101017,30.0,0.548652810081738,[30.0, 0.548652810081738],0.5,False,True,4.891350141508266,9,59.99785047027138,204.735,in_progress,0.0
40,54.0,-2.6555648515559187,-2.0524917136514476,170.5879386665432,19.798971845778155,0.96910945158167,[19.798971845778155, 0.96910945158167],0.5,False,True,5.005635740909287,10,59.99785047027138,204.794,in_progress,0.0
40,55.0,-2.7137302551849674,-2.0549378084125087,173.2814827459782,-10.51120416275258,0.7366710995424961,[-10.51120416275258, 0.7366710995424961],0.5,False,True,5.102583092303321,10,59.99785047027138,204.855,in_progress,0.0
40,56.0,-2.781279103137449,-2.060158956860732,176.22728819791152,28.615742037572716,0.5766433954147842,[28.615742037572716, 0.5766433954147842],0.5,False,True,5.215171830483414,10,59.99785047027138,204.927,in_progress,0.0
40,57.0,-2.842465054722521,-2.0707008686303565,179.6279423167952,-17.091794530524506,0.9691672385911838,[-17.091794530524506, 0.9691672385911838],0.5,False,True,5.31699518998982,10,59.99785047027138,204.988,in_progress,0.0
40,58.0,-2.904139058532852,-2.0846059024595625,-177.11153609949167,-11.607908537741483,0.8886712592923751,[-11.607908537741483, 0.8886712592923751],1.0,False,True,5.4198198479931365,10,59.99785047027138,205.059,in_progress,0.0
40,59.0,-2.964066220123359,-2.098017060028464,-174.80562866096508,30.0,0.7409431983189465,[30.0, 0.7409431983189465],1.0,False,True,5.51973189737487,10,59.99785047027138,205.12,in_progress,0.0
40,60.0,-3.026439373075089,-2.1162090197493515,-171.97114634833912,23.831905776175248,0.6541690633675163,[23.831905776175248, 0.6541690633675163],1.0,False,True,5.623731420867597,11,59.99785047027138,205.183,in_progress,0.0
40,61.0,-3.0813238046504656,-2.139483063024578,-168.314092319014,-30.0,1.0,[-30.0, 1.0],1.0,False,True,5.715260658574048,11,59.99785047027138,205.257,in_progress,0.0
40,62.0,-3.130627331957571,-2.161834462060119,-165.5706330066281,-21.648108965032105,0.7108713496832604,[-21.648108965032105, 0.7108713496832604],1.0,False,True,5.797479292703904,11,59.99785047027138,205.306,in_progress,0.0
40,63.0,-3.1891689361054363,-2.186996346913502,-163.34719995601336,-30.0,0.6608331407741066,[-30.0, 0.6608331407741066],1.0,False,True,5.895123060918897,11,59.99785047027138,205.393,in_progress,0.0
40,64.0,-3.2357280112669797,-2.202918612587631,-162.86693326673654,-10.723975937303624,1.0,[-10.723975937303624, 1.0],1.0,False,True,5.9727691623646075,11,59.99785047027138,205.444,in_progress,0.0
40,65.0,-3.290068297290698,-2.220288335838631,-162.7656546495951,-1.9142623391994533,0.6423803383463684,[-1.9142623391994533, 0.6423803383463684],1.0,False,True,6.063388483084803,12,59.99785047027138,205.523,in_progress,0.0
40,66.0,-3.348200617092816,-2.2408623403472356,-162.22897220756292,-2.359225105896602,0.5410824659842859,[-2.359225105896602, 0.5410824659842859],1.0,False,True,6.160337128295621,12,59.99785047027138,205.593,in_progress,0.0
40,67.0,-3.393322274368241,-2.256849164998636,-161.8604286778411,19.57987761157362,0.8960784587405775,[19.57987761157362, 0.8960784587405775],1.0,False,True,6.235587633228629,12,59.99785047027138,205.675,in_progress,0.0
40,68.0,-3.450278572931081,-2.278734407507142,-161.21059351665286,4.508730280366528,0.5,[4.508730280366528, 0.5],0.5,False,True,6.330349373920521,12,59.99785047027138,205.726,in_progress,0.0
40,69.0,-3.497762728875207,-2.2985224419154573,-160.41194523313106,-17.82770313461606,0.5239965969974325,[-17.82770313461606, 0.5239965969974325],0.5,False,True,6.4095049186552036,12,59.99785047027138,205.795,in_progress,0.0
40,70.0,-3.547459121285767,-2.317728713639071,-160.04977487158183,-22.42141466583195,0.7070272112790439,[-22.42141466583195, 0.7070272112790439],0.5,False,True,6.492347289822503,12,59.99785047027138,205.863,in_progress,0.0
40,71.0,-3.5911173890436876,-2.3307320131385874,-160.69127472175924,9.623142175297147,0.7898230482433407,[9.623142175297147, 0.7898230482433407],0.5,False,True,6.5651218557548745,12,59.99785047027138,205.926,in_progress,0.0
40,72.0,-3.63926532900776,-2.345999210571248,-161.07911961438424,-30.0,0.7237915151705161,[-30.0, 0.7237915151705161],0.5,False,True,6.645380901207407,13,59.99785047027138,206.003,in_progress,0.0
40,73.0,-3.6900852923983587,-2.3584862047405624,-162.08205622941415,-30.0,0.5,[-30.0, 0.5],0.5,False,True,6.730091728333844,13,59.99785047027138,206.054,in_progress,0.0
40,74.0,-3.738324180292248,-2.3672717103636365,-163.6087879952843,30.0,0.5810593590937008,[30.0, 0.5810593590937008],0.5,False,True,6.810498279334914,13,59.99785047027138,206.098,in_progress,0.0
40,75.0,-3.7914198273557735,-2.376563619500908,-164.98930552446703,2.6705620225640985,0.7790286668090397,[2.6705620225640985, 0.7790286668090397],0.5,False,True,6.900667396055161,13,59.99785047027138,206.198,in_progress,0.0
40,76.0,-3.8355121890321553,-2.3861691546566846,-165.51606297272318,-30.0,0.7663890929842205,[-30.0, 0.7663890929842205],0.5,False,True,6.974241352368213,13,59.99785047027138,206.251,in_progress,0.0
40,77.0,-3.883993229524092,-2.3949747312616863,-166.37634040548974,-30.0,1.0,[-30.0, 1.0],0.5,False,True,7.055122845557253,13,59.99785047027138,206.321,in_progress,0.0
40,78.0,-3.93997183735722,-2.3973381800496965,-168.89559947640004,25.562054699484584,0.5,[25.562054699484584, 0.5],0.5,False,True,7.148443486947959,14,59.99785047027138,206.397,in_progress,0.0
40,79.0,-3.99525576310536,-2.399194528589745,-170.90252945162726,30.0,0.8884890347491087,[30.0, 0.8884890347491087],0.5,False,True,7.240601807514474,14,59.99785047027138,206.465,in_progress,0.0
40,80.0,-4.05129504665099,-2.4081631426927084,-170.86485716962656,-30.0,1.0,[-30.0, 1.0],0.1,False,True,7.334082090127812,14,59.99785047027138,206.525,in_progress,0.0
40,81.0,-4.113409416699623,-2.420851491799377,-170.29587223640326,-0.36342109675589995,0.5465495703439528,[-0.36342109675589995, 0.5465495703439528],0.1,False,True,7.443810393187992,14,59.99785047027138,206.586,in_progress,0.0
40,82.0,-4.174356414993336,-2.4292654573271357,-170.78985714479813,-20.551607167211678,0.7645187990133087,[-20.551607167211678, 0.7645187990133087],0.1,False,True,7.545655485789697,14,59.99785047027138,206.655,in_progress,0.0
40,83.0,-4.232788851025203,-2.437416199170316,-171.07318762345884,8.987565013922826,0.5323279310226714,[8.987565013922826, 0.5323279310226714],0.1,False,True,7.643301467272652,15,59.99785047027138,206.726,in_progress,0.0
40,84.0,-4.283943125054126,-2.4439982056946215,-171.38393876271533,-16.401973147484128,0.5,[-16.401973147484128, 0.5],0.1,False,True,7.728766290619691,15,59.99785047027138,206.789,in_progress,0.0
40,85.0,-4.32988029610147,-2.4484644517416156,-171.92328210237707,9.163745206905105,0.7544824926390405,[9.163745206905105, 0.7544824926390405],0.1,False,True,7.805466012486647,15,59.99785047027138,206.865,in_progress,0.0
40,86.0,-4.3875576174820425,-2.455293031620005,-172.21345014088678,-19.338856677562408,0.5,[-19.338856677562408, 0.5],0.1,False,True,7.8958237242154965,15,59.99785047027138,206.92,in_progress,0.0
40,87.0,-4.434045109523855,-2.458025059073782,-173.05401418459954,-0.6643999727571739,0.6437196925527056,[-0.6643999727571739, 0.6437196925527056],0.1,False,True,7.973336076874673,15,59.99785047027138,206.998,in_progress,0.0
40,88.0,-4.481985318141738,-2.4605973126037424,-173.84944557479136,-14.514508376961425,0.5579236169668967,[-14.514508376961425, 0.5579236169668967],0.1,False,True,8.053267755541393,15,59.99785047027138,207.063,in_progress,0.0
40,89.0,-4.527496724307731,-2.4622718342051075,-174.56582280679206,30.0,1.0,[30.0, 1.0],0.1,False,True,8.129140746637988,16,59.99785047027138,207.131,in_progress,0.0
40,90.0,-4.580780431594834,-2.467341173786357,-174.54541896423314,-3.5507436628046847,0.5,[-3.5507436628046847, 0.5],0.1,False,True,8.218007948255227,16,59.99785047027138,207.197,in_progress,0.0
40,91.0,-4.626061495367832,-2.473211787602249,-174.1347387364111,-27.896647850312966,1.0,[-27.896647850312966, 1.0],0.1,False,True,8.293546767632783,16,59.99785047027138,207.253,in_progress,0.0
40,92.0,-4.673123990590353,-2.473805951604616,-175.1951784086329,-21.882011710713897,0.5013491967365649,[-21.882011710713897, 0.5013491967365649],0.1,False,True,8.328201391032659,16,59.99785047027138,207.324,in_progress,0.0
40,93.0,-4.734263403762126,-2.472884480478596,-176.33504047661378,12.437102512597953,0.6071175322230443,[12.437102512597953, 0.6071175322230443],0.1,False,True,8.429880967194578,16,59.99785047027138,207.383,in_progress,0.0
40,94.0,-4.771348585685802,-2.4736256135323433,-176.7064138669575,-1.2705058854024145,0.5,[-1.2705058854024145, 0.5],0.1,False,True,8.491376970201413,17,59.99785047027138,207.45,in_progress,0.0
40,95.0,-4.821638235534363,-2.4747401500309114,-177.12399734399324,-21.89471612089943,0.7607494848673819,[-21.89471612089943, 0.7607494848673819],0.1,False,True,8.574753981032703,17,59.99785047027138,207.526,in_progress,0.0
40,96.0,-4.86792194946817,-2.4708997462727127,-178.60385208148776,-13.571768896658469,0.7589940596977831,[-13.571768896658469, 0.7589940596977831],0.1,False,True,8.652161369712315,17,59.99785047027138,207.589,in_progress,0.0
40,97.0,-4.92483586548355,-2.4656427018612366,179.90775347343887,4.236712409289737,0.875490562631892,[4.236712409289737, 0.875490562631892],0.1,False,True,8.712686512757898,18,59.99785047027138,207.661,in_progress,0.0
40,98.0,-4.976705713026238,-2.45974349191928,178.53414321637342,30.0,0.9100589462759274,[30.0, 0.9100589462759274],0.1,False,True,8.799635042469985,18,59.99785047027138,207.732,in_progress,0.0
40,99.0,-5.042811180855355,-2.458928677722222,178.70230939624867,-12.043339326387855,0.9843603457052044,[-12.043339326387855, 0.9843603457052044],0.1,False,True,8.90876705332678,19,59.99785047027138,207.788,in_progress,0.0
40,100.0,-5.109785207486703,-2.458624033689337,178.9007271831571,-30.0,0.7816892701956617,[-30.0, 0.7816892701956617],0.1,False,True,8.984073616611173,19,59.99785047027138,207.851,in_progress,0.0
40,101.0,-5.173053364053672,-2.454822480697909,178.30807684170335,-3.424721584505562,0.5,[-3.424721584505562, 0.5],0.1,False,True,9.081041158274667,19,59.99785047027138,207.927,in_progress,0.0
40,102.0,-5.237005142283505,-2.4485079201281046,177.41778243712022,30.0,0.6162638564162277,[30.0, 0.6162638564162277],0.1,False,True,9.18725039830929,20,59.99785047027138,207.977,in_progress,0.0
40,103.0,-5.289588038231175,-2.446858273143104,177.58800342408898,22.818692554190882,0.8287660475263535,[22.818692554190882, 0.8287660475263535],0.1,False,True,9.253722581635696,20,59.99785047027138,208.059,in_progress,0.0
40,104.0,-5.343239217707862,-2.44808943631754,178.38332999652386,9.058716995401063,0.7924668744635572,[9.058716995401063, 0.7924668744635572],0.1,False,True,9.339592469318557,20,59.99785047027138,208.123,in_progress,0.0
40,105.0,-5.401330095915442,-2.448380484797804,178.8489543679208,-30.0,0.8580005504827123,[-30.0, 0.8580005504827123],0.1,False,False,9.433015940669208,21,59.99785047027138,208.187,in_progress,0.0
40,106.0,-5.456080112592744,-2.447898845340848,178.95178321502183,-30.0,0.5,[-30.0, 0.5],0.1,False,False,9.482217059775612,21,59.99785047027138,208.252,in_progress,0.0
40,107.0,-5.5116134288044805,-2.4415898034383234,177.77350422441683,-12.255885252111181,1.0,[-12.255885252111181, 1.0],0.1,False,False,9.497334517122557,21,59.99785047027138,208.334,in_progress,0.0
40,108.0,-5.572278056237717,-2.433758536147365,176.4909550812905,13.68088374558996,1.0,[13.68088374558996, 1.0],0.1,False,False,9.594727776128266,21,59.99785047027138,208.373,in_progress,0.0
40,109.0,-5.6292574486253715,-2.426172481155089,175.5145449354014,-17.039935065504693,0.9031888304357663,[-17.039935065504693, 0.9031888304357663],0.001,False,False,9.686364264351761,22,59.99785047027138,208.453,in_progress,0.0
40,110.0,-5.701396240698056,-2.4149276597628524,174.2457931456331,12.834465716324608,0.9341632557735627,[12.834465716324608, 0.9341632557735627],0.001,False,False,9.768292802747157,22,59.99785047027138,208.529,in_progress,0.0
40,111.0,-5.763592510367571,-2.4073503189778354,173.94158418076154,-21.94472217997154,0.6640525600002934,[-21.94472217997154, 0.6640525600002934],0.001,False,False,9.866324147904187,22,59.99785047027138,208.582,in_progress,0.0
40,112.0,-5.82239682578681,-2.397578274751571,173.14866574118855,-14.95998780331048,0.7047973425465868,[-14.95998780331048, 0.7047973425465868],0.001,False,False,9.96098990027453,23,59.99785047027138,208.649,in_progress,0.0
40,113.0,-5.877679193984027,-2.3846329187683906,171.67587256673488,28.75194461432023,1.0,[28.75194461432023, 1.0],0.001,False,False,10.001207022253059,23,59.99785047027138,208.724,in_progress,0.0
40,114.0,-5.93589228723921,-2.371335347021394,170.51759853386724,5.873323901086195,0.5673829640929257,[5.873323901086195, 0.5673829640929257],0.001,False,False,10.053225369921432,23,59.99785047027138,208.802,in_progress,0.0
40,115.0,-5.99697132131441,-2.3612366729326015,170.48317170541284,25.625603357447673,1.0,[25.625603357447673, 1.0],0.001,False,False,10.14765579800978,24,59.99785047027138,208.864,in_progress,0.0
40,116.0,-6.0455949995459175,-2.355420229114544,170.99888857545275,-30.0,0.5,[-30.0, 0.5],0.001,False,False,10.22080330699079,24,59.99785047027138,208.926,in_progress,0.0
40,117.0,-6.10818242912156,-2.347742867533427,171.5010013477457,-30.0,0.5,[-30.0, 0.5],0.001,True,False,10.262132565437081,24,59.99785047027138,208.993,off_track,0.0
41,1.0,-2.792137924530614,-2.1727567450216343,-179.97869594750566,-17.470676593715254,0.809880315951863,[-17.470676593715254, 0.809880315951863],0.0,False,True,0.23334167123345434,10,59.99785047027138,209.129,prepare,0.0
41,2.0,-2.7921379369526846,-2.172758291705554,-179.97827537860496,-26.17270054675599,0.6262839108930816,[-26.17270054675599, 0.6262839108930816],1.0,False,True,0.23334169291509693,10,59.99785047027138,209.184,in_progress,0.0
41,3.0,-2.798318389518721,-2.171565327681536,179.68933617137992,17.22592511263803,0.9929383424834386,[17.22592511263803, 0.9929383424834386],1.0,False,True,0.24364206158119586,10,59.99785047027138,209.264,in_progress,0.0
41,4.0,-2.8170787604380587,-2.1700119946376444,179.22250646585493,-0.6836428382339683,0.5605664709072591,[-0.6836428382339683, 0.5605664709072591],1.0,False,True,0.2749050648272175,10,59.99785047027138,209.326,in_progress,0.0
41,5.0,-2.849248355905348,-2.165781834387158,178.28239371054246,-8.302085416908085,0.8508512027784843,[-8.302085416908085, 0.8508512027784843],1.0,False,True,0.32851348058962754,10,59.99785047027138,209.398,in_progress,0.0
41,6.0,-2.88990546063212,-2.1581290814919316,176.77175401004288,-15.463613873483219,1.0,[-15.463613873483219, 1.0],1.0,False,True,0.3962605937576337,10,59.99785047027138,209.449,in_progress,0.0
41,7.0,-2.93755816918078,-2.145640376706198,174.47968973705485,-17.925094747647186,1.0,[-17.925094747647186, 1.0],1.0,False,True,0.4756566512283962,10,59.99785047027138,209.511,in_progress,0.0
41,8.0,-2.9911640016475323,-2.1265979299136433,171.25898672548425,30.0,0.9505393689156272,[30.0, 0.9505393689156272],1.0,False,True,0.5649602885747285,11,59.99785047027138,209.597,in_progress,0.0
41,9.0,-3.0478199190778037,-2.105693180850141,168.54090333253222,30.0,0.7380574653274904,[30.0, 0.7380574653274904],1.0,False,True,0.6593434183713567,11,59.99785047027138,209.654,in_progress,0.0
41,10.0,-3.1103443062120886,-2.0885835773265202,167.56675314098507,23.23554147156036,0.5712047117387556,[23.23554147156036, 0.5712047117387556],1.0,False,True,0.7635161503084582,11,59.99785047027138,209.729,in_progress,0.0
41,11.0,-3.164445983740465,-2.0773990133988955,167.77252775538793,9.773042122829679,0.9173541016966917,[9.773042122829679, 0.9173541016966917],0.5,False,True,0.8536071536170448,11,59.99785047027138,209.801,in_progress,0.0
41,12.0,-3.224614598137367,-2.0655888367657322,168.03641203605503,-14.899076441927546,0.7845833433946261,[-14.899076441927546, 0.7845833433946261],0.5,False,True,0.9538582672154051,11,59.99785047027138,209.829,in_progress,0.0
41,13.0,-3.2771706603401785,-2.052943318065559,167.70222679878376,-10.643102277625765,1.0,[-10.643102277625765, 1.0],0.5,False,True,1.0414189979736193,11,59.99785047027138,209.926,in_progress,0.0
41,14.0,-3.336774011167859,-2.0365267509456495,166.91694356112686,25.80140329665874,0.8668398972060177,[25.80140329665874, 0.8668398972060177],0.5,False,True,1.1407149619710386,12,59.99785047027138,209.99,in_progress,0.0
41,15.0,-3.3996443136234213,-2.022934356791955,167.17244040589483,30.0,0.8460188922457897,[30.0, 0.8460188922457897],0.5,False,True,1.2454640097876217,12,59.99785047027138,210.061,in_progress,0.0
